Brca1	Sirt1	Activation
Brca1	Tpt1	Activation
Brca2	Cdkn1a	Repression
Btg2	Atoh1	Activation
Btg2	Creb1	Activation
Bub3	Apod	Unknown
Cbfa2t3	Epb42	Unknown
Cbx6	Ccne1	Repression
Ccnd1	Cdkn2a	Activation
Cd7	Nfkb1	Activation
Cdx1	Ccl25	Unknown
Cdx1	Cdx2	Unknown
Cdx1	Mafb	Repression
Cdx2	Ccl25	Unknown
Cdx2	Cdh17	Activation
Cdx2	Cdx1	Unknown
Cdx2	Cdx4	Unknown
Cdx2	Glb1	Unknown
Cdx2	Heph	Activation
Cdx2	Kitl	Activation
Cdx2	Mgam	Unknown
Cdx2	Nanog	Repression
Cdx2	Nanog	Unknown
Cdx2	Pou5f1	Repression
Cdx2	Shh	Repression
Cdx2	Sis	Activation
Cdx2	Xist	Activation
Cdx4	Hoxa9	Unknown
Cebpa	Abca3	Unknown
Cebpa	Alb1	Unknown
Cebpa	Aldh3a1	Unknown
Cebpa	Amelx	Activation
Cebpa	Apod	Unknown
Cebpa	Bcl2	Activation
Cebpa	Cflar	Activation
Cebpa	Clu	Activation
Cebpa	Crabp2	Repression
Cebpa	Elane	Unknown
Cebpa	Il12b	Activation
Cebpa	Il4	Activation
Cebpa	Lpin1	Activation
Cebpa	Mstn	Unknown
Cebpa	Nfkb1	Activation
Cebpa	Nos2	Activation
Cebpa	Nr1h3	Unknown
Cebpa	Pck1	Activation
Cebpa	Prtn3	Unknown
Cebpa	Ptgs2	Activation
Cebpa	Ptgs2	Unknown
Cebpa	Scgb1a1	Activation
Cebpa	Slc2a4	Activation
Cebpa	Spi1	Unknown
Cebpa	Zbtb16	Unknown
Cebpb	Abl1	Unknown
Cebpb	Abl2	Unknown
Cebpb	Alb1	Unknown
Cebpb	Aldh3a1	Unknown
Cebpb	Atf3	Unknown
Cebpb	Bcl2	Activation
Cebpb	Bglap	Unknown
Cebpb	Btg2	Unknown
Cebpb	Cdkn1a	Unknown
Cebpb	Cebpa	Activation
Cebpb	Cebpa	Unknown
Cebpb	Clu	Activation
Cebpb	Cr2	Unknown
Cebpb	Csf1r	Repression
Cebpb	Csf3	Activation
Cebpb	Csf3	Unknown
Cebpb	Csn2	Unknown
Cebpb	Cxcr4	Unknown
Cebpb	Cyr61	Unknown
Cebpb	Fos	Activation
Cebpb	Fos	Unknown
Cebpb	Foxf1	Activation
Cebpb	Gsta2	Activation
Cebpb	H2-K1	Activation
Cebpb	Hgf	Unknown
Cebpb	Id2	Unknown
Cebpb	Il1b	Activation
Cebpb	Il5ra	Unknown
Cebpb	Il6	Unknown
Cebpb	Insr	Unknown
Cebpb	Mafb	Unknown
Cebpb	Myc	Repression
Cebpb	Pck1	Activation
Cebpb	Pparg	Activation
Cebpb	Ppargc1a	Activation
Cebpb	Ptgs1	Unknown
Cebpb	Ptgs2	Activation
Cebpb	Ptgs2	Unknown
Cebpb	Runx2	Repression
Cebpb	Runx2	Unknown
Cebpb	Scgb1a1	Repression
Cebpb	Serpine1	Activation
Cebpb	Slc10a1	Unknown
Cebpb	Snrpn	Unknown
Cebpb	Socs3	Unknown
Cebpb	Tp53	Unknown
Cebpb	Ucp1	Activation
Cebpe	Mxd1	Unknown
Cebpg	Cebpa	Repression
Cebpg	Cebpb	Repression
Cebpg	Il6	Unknown
Cebpz	Hspa1b	Activation
Chd1	Hmgpi	Activation
Chd4	Cd4	Activation
Chd4	Id2	Repression
Chd4	Jun	Repression
Chd4	Ngfr	Repression
Chd7	Gli3	Unknown
Chd7	Jag1	Activation
Chd7	Mycn	Unknown
Chd7	Sox11	Activation
Chd7	Sox4	Activation
Chd8	Brca1	Unknown
Chd8	Myc	Unknown
Chd8	Stat3	Repression
Chd8	Tcf4	Repression
Ciita	Col1a2	Unknown
Ciita	Nfatc1	Activation
Ciita	Oscar	Activation
Cited2	Cebpa	Activation
Cited2	Fgf9	Repression
Cited2	Ldhb	Activation
Cited2	Ldhd	Activation
Cited2	Mmp9	Activation
Cited2	Nr5a1	Activation
Cited2	Pdk2	Activation
Cited2	Pdk4	Activation
Cited2	Pparg	Activation
Cited2	Smad3	Activation
Cited2	Wnt4	Activation
Clock	Bhlhb2	Activation
Clock	Bhlhb3	Activation
Clock	Bhlhe40	Unknown
Clock	Bhlhe41	Unknown
Clock	Cry1	Activation
Clock	Cry2	Activation
Clock	Dbp	Unknown
Clock	Nr0b2	Activation
Clock	Pbef1	Activation
Clock	Per1	Activation
Clock	Per1	Unknown
Clock	Per2	Activation
Clock	Scnn1a	Unknown
Clock	Serpine1	Activation
Clock	Serpine2	Activation
Clock	Thbd	Unknown
Clock	Tpo	Unknown
Clock	Vwf	Unknown
Cnot3	Myc	Unknown
Cnot3	Zfx	Unknown
Cnot7	Tob1	Activation
Cops5	Hand2	Unknown
Creb1	Acsl4	Unknown
Creb1	Bcl2	Unknown
Creb1	Cftr	Unknown
Creb1	Cldn11	Unknown
Creb1	Crtc2	Unknown
Creb1	Entpd1	Activation
Creb1	Esr1	Unknown
Creb1	Etv2	Unknown
Creb1	Etv3	Activation
Creb1	Fos	Activation
Creb1	Fos	Repression
Creb1	Fos	Unknown
Creb1	Hspa5	Activation
Creb1	Il10	Activation
Creb1	Ldha	Unknown
Creb1	Mif	Activation
Creb1	Mitf	Activation
Creb1	Nf1	Unknown
Creb1	Nfkbiz	Unknown
Creb1	Nmnat2	Unknown
Creb1	Noct	Activation
Creb1	Nrf1	Unknown
Creb1	de3b	Unknown
Creb1	Penk	Unknown
Creb1	Ppargc1a	Unknown
Creb1	Ppm1d	Unknown
Creb1	Prkce	Unknown
Creb1	Ptgs2	Activation
Creb1	Ptgs2	Unknown
Creb1	Pvrl2	Unknown
Creb1	Ren1	Activation
Creb1	Slc20a1	Activation
Creb1	Slc2a3	Activation
Creb1	Twist1	Unknown
Creb3	Apoa4	Unknown
Creb3	Herpud1	Activation
Creb3l1	Gcm1	Unknown
Creb3l1	Mmp3	Activation
Creb3l1	Slc1a4	Repression
Creb3l3	Hamp	Unknown
Creb3l3	Smurf1	Activation
Creb3l4	Edem1	Activation
Crebbp	Alx1	Activation
Crebbp	Bcl2	Unknown
Crebbp	Birc5	Activation
Crebbp	CR1	Unknown
Crebbp	Clock	Unknown
Crebbp	Crebbp	Repression
Crebbp	Crx	Activation
Crebbp	Cryab	Activation
Crebbp	Cyp11a1	Activation
Crebbp	Ep300	Unknown
Crebbp	Esr1	Unknown
Crebbp	F7	Unknown
Crebbp	Fos	Activation
Crebbp	Fosb	Unknown
Crebbp	Foxp3	Activation
Crebbp	Fth1	Repression
Crebbp	Gh	Unknown
Crebbp	Grip1	Unknown
Crebbp	Hgf	Unknown
Crebbp	Hmox1	Activation
Crebbp	Ifnb1	Unknown
Crebbp	Il6	Unknown
Crebbp	Krt16	Unknown
Crebbp	Ldha	Unknown
Crebbp	Med1	Unknown
Crebbp	Mizf	Activation
Crebbp	Mt1	Activation
Crebbp	Myh1	Unknown
Crebbp	Nfkb1	Activation
Crebbp	Nfya	Unknown
Crebbp	Nfyb	Unknown
Crebbp	Npas2	Unknown
Crebbp	Per1	Unknown
Crebbp	Rs1	Unknown
Crebbp	Setdb1	Repression
Crebbp	Socs3	Unknown
Crebbp	Spib	Activation
Crebbp	Sst	Unknown
Crebbp	Star	Unknown
Crebbp	Tnf	Activation
Crebbp	Tnf	Unknown
Crebbp	Trp53	Activation
Crebbp	Trp53	Unknown
Crebzf	Adipoq	Repression
Crem	Ren1	Activation
Crtc1	Creb1	Activation
Crx	Fam161a	Unknown
Crx	Kcnv2	Activation
Crx	Nr2e3	Activation
Crx	de6a	Activation
Crx	de6b	Activation
Crx	de6b	Unknown
Crx	Rbp3	Activation
Crx	Rbp3	Repression
Crx	Rho	Repression
Crx	Rho	Unknown
Crx	Rs1	Activation
Crx	Sag	Activation
Crx	Sag	Unknown
Crx	Samd11	Unknown
Crx	Samd7	Unknown
Cry1	Per2	Unknown
Csf1	Cd36	Activation
Csf2	Itgb3	Unknown
Ctcf	Atxn7	Unknown
Ctcf	Celsr3	Unknown
Ctcf	Csf2	Unknown
Ctcf	Igf2	Unknown
Ctcf	Irak2	Unknown
Ctcf	Mgat5b	Activation
Ctcf	Pax6	Repression
Ctcf	Pax6	Unknown
Ctcfl	Gal3st1	Activation
Ctf1	Tgfb1	Unknown
Ctnnb1	Atoh1	Unknown
Ctnnb1	Axin2	Activation
Ctnnb1	Axin2	Unknown
Ctnnb1	Bcl2l1	Activation
Ctnnb1	Bglap	Unknown
Ctnnb1	Bglap2	Activation
Ctnnb1	Birc5	Activation
Ctnnb1	Bmp4	Activation
Ctnnb1	Casp3	Unknown
Ctnnb1	Ccl7	Repression
Ctnnb1	Ccnd1	Activation
Ctnnb1	Ccnd1	Unknown
Ctnnb1	Ccne1	Activation
Ctnnb1	Cdh1	Unknown
Ctnnb1	Cdx1	Unknown
Ctnnb1	Cdx2	Activation
Ctnnb1	Cdx4	Unknown
Ctnnb1	Cyp19a1	Activation
Ctnnb1	Cyp2b10	Activation
Ctnnb1	E2f1	Repression
Ctnnb1	Ephb2	Unknown
Ctnnb1	Fas	Unknown
Ctnnb1	Fgf8	Unknown
Ctnnb1	Fgfbp1	Activation
Ctnnb1	Figf	Activation
Ctnnb1	Foxa2	Repression
Ctnnb1	Foxj1	Unknown
Ctnnb1	Gas	Activation
Ctnnb1	Gast	Activation
Ctnnb1	Gja1	Activation
Ctnnb1	Gja1	Unknown
Ctnnb1	Glul	Activation
Ctnnb1	Grem2	Activation
Ctnnb1	Ihh	Repression
Ctnnb1	Inha	Unknown
Ctnnb1	Isl1	Unknown
Ctnnb1	Lect2	Activation
Ctnnb1	Lef1	Activation
Ctnnb1	Lhb	Activation
Ctnnb1	Met	Unknown
Ctnnb1	Mitf	Unknown
Ctnnb1	Mmp13	Activation
Ctnnb1	Mmp7	Activation
Ctnnb1	Mmp7	Unknown
Ctnnb1	Myc	Unknown
Ctnnb1	Mycn	Activation
Ctnnb1	Myf5	Activation
Ctnnb1	Nanog	Activation
Ctnnb1	Neurog1	Unknown
Ctnnb1	Nr0b1	Activation
Ctnnb1	Otx2	Unknown
Ctnnb1	Pdgfra	Unknown
Ctnnb1	Pitx2	Activation
Ctnnb1	Pml	Activation
Ctnnb1	Ppard	Activation
Ctnnb1	Ptgs2	Activation
Ctnnb1	Ptgs2	Unknown
Ctnnb1	Rapsn	Repression
Ctnnb1	Runx2	Activation
Ctnnb1	Slc2a1	Activation
Ctnnb1	Smc3	Unknown
Ctnnb1	Tbx3	Unknown
Ctnnb1	Tcf4	Activation
Ctnnb1	Twist1	Activation
Ctnnb1	Twist1	Unknown
Ctnnb1	Vegfa	Activation
Ctnnb1	Wisp1	Activation
Ctnnb1	Wnt1	Activation
Ctnnb1	Wnt4	Unknown
Ctr9	Il6	Unknown
Cux1	Atp6v1e2	Unknown
Cux1	Ccna2	Activation
Cux1	Cdkn1a	Repression
Cux1	Cdkn1b	Repression
Cux1	Dctn6	Repression
Cux1	Fam89b	Repression
Cux1	Hist2h4	Activation
Cux1	Mar1	Unknown
Cux1	Myc	Unknown
Cux1	Ncam1	Repression
Cux1	Pola1	Unknown
Cux1	Runx2	Repression
Cux1	Sis	Repression
Cux2	Cdkn1b	Unknown
Dab2	Axin1	Repression
Dach1	Ccnd1	Repression
Dach1	Cdkn1b	Unknown
Dach1	Cxcl15	Repression
Dach1	Klf4	Unknown
Dach1	Lin28a	Unknown
Dach1	Nanog	Repression
Dach1	Sox2	Repression
Dach2	Myog	Repression
Daxx	Birc2	Unknown
Daxx	Birc3	Unknown
Daxx	Nr5a1	Activation
Daxx	Skip	Unknown
Daxx	Trp53	Repression
Dbp	Arnt	Activation
Dbp	Bik	Activation
Dbp	Per1	Activation
Ddit3	Bbc3	Activation
Ddit3	Nos3	Repression
Ddx5	Igf2	Unknown
Ddx54	Mbp	Activation
Ddx58	Ifnb1	Activation
Deaf1	Eif4g3	Unknown
Dlx1	Arx	Activation
Dlx2	Amelx	Unknown
Dlx2	Arx	Activation
Dlx2	Dlx6	Activation
Dlx2	Foxj1	Unknown
Dlx2	Nrp2	Repression
Dlx2	Pagr1a	Unknown
Dlx3	Bglap	Activation
Dlx3	Dspp	Unknown
Dlx3	Hsd3b6	Unknown
Dlx3	Mmp9	Activation
Dlx3	Pgf	Unknown
Dlx3	Runx2	Activation
Dlx5	Alpl	Activation
Dlx5	Dspp	Unknown
Dlx5	Gbx2	Unknown
Dlx5	Ibsp	Activation
Dlx5	Igfbp3	Unknown
Dlx5	Myc	Activation
Dlx5	Runx2	Activation
Dlx5	Runx2	Unknown
Dlx5	Sp7	Activation
Dlx5	Wnt5a	Activation
Dmap1	Bmi1	Unknown
Dmbx1	Crx	Repression
Dmbx1	Otx1	Repression
Dmbx1	Otx2	Repression
Dmp1	Trp53	Activation
Dmrt1	Sox2	Repression
Dmrt2	Myf5	Activation
Dmtf1	Areg	Repression
Dmtf1	Ccnd2	Unknown
Dmtf1	Cdkn2a	Activation
Dmtf1	Cdkn2a	Unknown
Dmtf1	Egr1	Repression
Dmtf1	Ets1	Unknown
Dmtf1	Ets2	Unknown
Dmtf1	Junb	Repression
Dmtf1	Tsp1	Repression
Dnajc2	Id1	Activation
Dnmt1	Cdkn1a	Unknown
Dnmt1	Dnmt1	Unknown
Dnmt1	Mt1	Unknown
Dnmt1	Tacstd1	Unknown
Dnmt1	Trp53	Unknown
Dnmt3a	Dpp6	Unknown
Dnmt3a	Ifng	Unknown
Dnmt3a	Mdm2	Activation
Dnmt3a	Mt1	Unknown
Dnmt3a	Nanog	Repression
Dnmt3a	Pou5f1	Repression
Dnmt3a	Rb1	Repression
Dnmt3a	Vtn	Activation
Dnmt3a	Vtn	Unknown
Dnmt3b	Nanog	Repression
Dnmt3b	Pou5f1	Repression
Dnmt3b	Vtn	Unknown
Dot1l	Scnn1a	Repression
Dtx1	Smarcc1	Repression
E2f1	Apaf1	Unknown
E2f1	Atm	Activation
E2f1	Atp6v1e2	Unknown
E2f1	Bcl2	Repression
E2f1	Bid	Activation
E2f1	Bin1	Repression
E2f1	Bmi1	Activation
E2f1	Ccna2	Unknown
E2f1	Ccnd1	Repression
E2f1	Ccnd1	Unknown
E2f1	Cdkn1a	Activation
E2f1	Cdkn2a	Activation
E2f1	Cdkn2a	Unknown
E2f1	Cdkn2c	Activation
E2f1	Ddb2	Activation
E2f1	Dhfr	Unknown
E2f1	Dlx1	Repression
E2f1	Dlx2	Repression
E2f1	Dnmt1	Repression
E2f1	Dnmt1	Unknown
E2f1	Egr1	Activation
E2f1	Fbn2	Activation
E2f1	Gins3	Unknown
E2f1	Hinfp	Repression
E2f1	Hmga1	Activation
E2f1	Mcl1	Repression
E2f1	Mcm8	Unknown
E2f1	Mertk	Unknown
E2f1	Mxd3	Unknown
E2f1	Mycn	Activation
E2f1	Mycn	Unknown
E2f1	Myh10	Activation
E2f1	Nfe2l2	Unknown
E2f1	Nfkb1	Unknown
E2f1	Nos2	Unknown
E2f1	Nox4	Activation
E2f1	Npat	Activation
E2f1	Nrp1	Repression
E2f1	Pcna	Activation
E2f1	Pdgfra	Unknown
E2f1	Pdk4	Repression
E2f1	Pola1	Activation
E2f1	Pura	Activation
E2f1	Rb1	Repression
E2f1	Siva1	Activation
E2f1	Tapbp	Activation
E2f1	Tapbp	Repression
E2f1	Tgfb2	Unknown
E2f1	Tk1	Unknown
E2f1	Tlr3	Repression
E2f1	Tpt1	Unknown
E2f1	Trp53	Repression
E2f1	Trp53	Unknown
E2f1	Trp73	Unknown
E2f1	Vegfa	Repression
E2f2	Cdkn2a	Activation
E2f2	Chek1	Repression
E2f2	Ece1	Unknown
E2f2	Fgfr2	Activation
E2f2	Mcm5	Repression
E2f3	Cdkn2a	Activation
E2f3	Ddb2	Unknown
E2f3	Fgf2	Unknown
E2f3	Igf2	Activation
E2f3	Mycn	Unknown
E2f3	Pmp2	Activation
E2f3	Tcfe3	Unknown
E2f4	Brca1	Repression
E2f4	E2f2	Activation
E2f4	Fgf2	Unknown
E2f4	Map1lc3b	Activation
E2f4	Mybl2	Activation
E2f4	Mycn	Unknown
E2f4	Plk4	Unknown
E2f4	Rad51	Repression
E2f4	Rb1	Repression
E2f4	Stmn1	Unknown
E2f5	Mir449a	Unknown
E2f8	E2f1	Repression
E4f1	Ccna2	Repression
E4f1	Ids	Activation
Ebf1	Blk	Activation
Ebf1	Cd79a	Activation
Ebf1	Igll1	Unknown
Ebf1	Omp	Activation
Ebf1	Omp	Unknown
Ebf1	Pax5	Activation
Ebf1	Pparg	Activation
Ebf1	Tac4	Unknown
Ebf1	Zfp423	Repression
Ebf1	Zfp521	Activation
Ebf1	Zfp521	Repression
Edn1	Ren1	Repression
Egr1	Ache	Unknown
Egr1	Bax	Unknown
Egr1	Birc5	Unknown
Egr1	Bnip3	Repression
Egr1	Cacna1h	Unknown
Egr1	Cat	Unknown
Egr1	Ccl2	Activation
Egr1	Ccnd1	Unknown
Egr1	Ccnd2	Unknown
Egr1	Cdk5r1	Activation
Egr1	Cdkn1c	Activation
Egr1	Cdkn2d	Unknown
Egr1	Chrna7	Repression
Egr1	Crebbp	Activation
Egr1	Cxcl2	Activation
Egr1	Eno1	Unknown
Egr1	Epo	Activation
Egr1	F3	Unknown
Egr1	Fas	Unknown
Egr1	Fgf2	Unknown
Egr1	Gadd45a	Unknown
Egr1	Gadd45b	Unknown
Egr1	Ggps1	Activation
Egr1	Gnrh1	Unknown
Egr1	Hsd11b2	Repression
Egr1	Icam1	Activation
Egr1	Id3	Activation
Egr1	Ifngr1	Unknown
Egr1	Igf1r	Unknown
Egr1	Il1b	Activation
Egr1	Il2	Activation
Egr1	Il4	Activation
Egr1	Itga7	Activation
Egr1	Itgb6	Repression
Egr1	Jun	Unknown
Egr1	Jund	Activation
Egr1	Lhb	Activation
Egr1	Lhb	Repression
Egr1	Ltb	Unknown
Egr1	Map1lc3b	Activation
Egr1	Mapk14	Activation
Egr1	Mapk8	Activation
Egr1	Met	Repression
Egr1	Mmp14	Activation
Egr1	Mmp9	Activation
Egr1	Ndrg1	Unknown
Egr1	Ngb	Unknown
Egr1	Ngfr	Activation
Egr1	Ngfr	Unknown
Egr1	Nr4a1	Activation
Egr1	Ntrk1	Unknown
Egr1	Pdx1	Activation
Egr1	Pnmt	Unknown
Egr1	Ppp1r1b	Activation
Egr1	Pten	Activation
Egr1	Pten	Unknown
Egr1	Ptges	Activation
Egr1	Ptges	Unknown
Egr1	Ptges2	Unknown
Egr1	Ptprz1	Activation
Egr1	Rcan1	Unknown
Egr1	Serpine1	Activation
Egr1	Smad7	Unknown
Egr1	Socs1	Unknown
Egr1	Stim1	Activation
Egr1	Syn2	Unknown
Egr1	Tgfbr2	Unknown
Egr1	Th	Unknown
Egr1	Thbs1	Activation
Egr1	Tk1	Activation
Egr1	Tnf	Activation
Egr1	Tnf	Unknown
Egr1	Trp53	Activation
Egr1	Trp73	Activation
Egr1	Wnt4	Unknown
Egr1	l12a	Activation
Egr2	Cbl	Activation
Egr2	Cebpb	Activation
Egr2	Fasl	Repression
Egr2	Hoxa2	Activation
Egr2	Hoxb1	Repression
Egr2	Hoxb2	Unknown
Egr2	Id2	Activation
Egr2	Id2	Unknown
Egr2	Id4	Unknown
Egr2	Il2rb	Unknown
Egr2	Mpz	Activation
Egr2	Nab1	Activation
Egr2	Nab2	Activation
Egr2	Ncmap	Unknown
Egr2	Zbtb16	Activation
Egr2	Zbtb16	Repression
Egr3	Fasl	Activation
Egr3	Fasl	Unknown
Egr3	Ifngr1	Unknown
Egr3	Ngfr	Unknown
Egr4	Nfkb1	Unknown
Egr4	Slc12a5	Activation
Ehf	Tlr11	Unknown
Ehmt1	Ccnd1	Unknown
Ehmt2	Ccnd1	Unknown
Ehmt2	Cdkn1a	Unknown
Ehmt2	Fgf21	Repression
Ehmt2	Pou5f1	Activation
Ehmt2	Pparg	Repression
